,type,action,event_time,session_id,membership_role,membership_type,event__id,event__type,event__actor_type,event__action,event__object_type,event__object_name,event__object_extensions_asset_type,event__object_extensions_http_method,event__eventTime,event__edApp_type,event__session_type,object_id_type,event__object_id_type,event__attachment_type,object_id,event__object_extensions_asset_name,actor_id
978,NavigationEvent,navigatedto,2033-01-11 17:57:48.739000+00:00,41adb47bd8106719127ccccead504829,"[""Learner""]",Membership,b573d65702dc4bb1f3949548469ae642,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-11 17:57:48.739000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_1
979,NavigationEvent,navigatedto,2033-01-11 17:57:48.709000+00:00,41adb47bd8106719127ccccead504829,"[""Learner""]",Membership,58955f13ff84d7d6137603ba45eb5994,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-11 17:57:48.709000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_1
980,NavigationEvent,navigatedto,2033-01-23 04:18:36.656000+00:00,322b13af875561ee4cd44a97703749f4,"[""Learner""]",Membership,1a275e16f3cc980148ab7e6a706c7028,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-23 04:18:36.656000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_1
2678,NavigationEvent,navigatedto,2033-01-22 16:29:03.668000+00:00,5684a69fa62e9411a66444bb73c9b205,"[""Learner""]",Membership,9149a611fca617b601fd9a5334f334a7,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 16:29:03.668000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_2
2679,NavigationEvent,navigatedto,2033-01-17 16:10:54.199000+00:00,6b28ec7e560a8ea56cc95a2d2ce21f12,"[""Learner""]",Membership,44d5fb9b1520c9316e144c19545f9f3e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-17 16:10:54.199000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_2
2680,NavigationEvent,navigatedto,2033-01-22 14:50:52.600000+00:00,5684a69fa62e9411a66444bb73c9b205,"[""Learner""]",Membership,363eb3f350a14e4f91a2119fcbbf339e,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 14:50:52.600000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_2
2681,NavigationEvent,navigatedto,2033-01-23 03:41:45.673000+00:00,d8e90ab8ffa3d7b1e1612cce7b1ceb37,"[""Learner""]",Membership,a5689bace8277ef24c6390ed835c9295,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-23 03:41:45.673000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_2
2682,NavigationEvent,navigatedto,2033-01-22 11:54:13.465000+00:00,3a2fb4a7f2ed478012101f1bd58480f1,"[""Learner""]",Membership,787944858def0ff806fb8d3528bcf16b,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 11:54:13.465000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_2
2683,NavigationEvent,navigatedto,2033-01-22 11:54:02.444000+00:00,3a2fb4a7f2ed478012101f1bd58480f1,"[""Learner""]",Membership,3c1b66afee7b5f7e3347f02a67bd47d2,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 11:54:02.444000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_2
2684,NavigationEvent,navigatedto,2033-01-22 11:54:02.472000+00:00,3a2fb4a7f2ed478012101f1bd58480f1,"[""Learner""]",Membership,6c648ab5409737f553638b99ae543330,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 11:54:02.472000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_2
2685,NavigationEvent,navigatedto,2033-01-22 11:54:02.425000+00:00,3a2fb4a7f2ed478012101f1bd58480f1,"[""Learner""]",Membership,c1e230367f3a1cef0bf18c2cb053713f,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 11:54:02.425000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_2
2686,NavigationEvent,navigatedto,2033-01-22 17:38:28.536000+00:00,5684a69fa62e9411a66444bb73c9b205,"[""Learner""]",Membership,2bcaad6b3f19d1dd8dd5cdbd86fd4347,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 17:38:28.536000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_2
2687,NavigationEvent,navigatedto,2033-01-10 16:22:00.947000+00:00,ef5ccc99d4ea2ed3ae0767e8909f5a3e,"[""Learner""]",Membership,ae924748aa0da6718f90f25324d5a24f,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 16:22:00.947000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_2
2688,NavigationEvent,navigatedto,2033-01-10 16:22:00.965000+00:00,ef5ccc99d4ea2ed3ae0767e8909f5a3e,"[""Learner""]",Membership,a31171e1f0f476c9224ef95b19e13093,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-10 16:22:00.965000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_2
4789,NavigationEvent,navigatedto,2033-01-22 08:32:23.916000+00:00,1d67546e080af3bb1571f650e5b1427e,"[""Learner""]",Membership,9ecb6fbf7485f8b6c5b2ec83d0b00a85,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 08:32:23.916000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_3
4790,NavigationEvent,navigatedto,2033-02-28 13:10:59.727000+00:00,19da6c426f4d4ee2f6f3830d77ae1e50,"[""Learner""]",Membership,958cc4cfbe0406f853bcadb94d69e4fa,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-02-28 13:10:59.727000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_3
4791,NavigationEvent,navigatedto,2033-01-22 03:14:13.230000+00:00,1d67546e080af3bb1571f650e5b1427e,"[""Learner""]",Membership,f133f1a6bff2febd80b8c71bdbb6eace,NavigationEvent,Person,NavigatedTo,Page,,wiki_page,GET,2033-01-22 03:14:13.230000+00:00,SoftwareApplication,Session,wikiPage,wikiPage,,c09867b84a27236f565d618a7252a4fd,1.9 Trends in online learning ,LEARNER_3
